,author_ID,Gender,Repo_name,Commit_datetime,Commit_message,Added,Deleted,Modified,Removed,Day,MSG_LEN,Tag,Message,Tag_type,Message_Type,tagMessageAccuracy,Commit_Type,Commit_Type_2,Project_Type,team_info,count_of_females,count_of_males,predicted_tags
56787,n.xsmtooge,M,csc216-T-P2-16,2020-10-24 01:38:56,[Test] Added IAE in SortedList and test for null elements as parameter.,7.0,0.0,22.0,0.0,5,71.0,TEST, Added IAE in SortedList and test for null elements as parameter.,Testing,Testing,True,Testing,test,Team P2,mixed,1,1,[test]
56761,n.xsmtooge,M,csc216-T-P2-16,2020-10-29 02:57:30,[Debug] Attempt to correct TS errors with IO classes by clearing static data fields at the end of the method.,5.0,0.0,3.0,0.0,3,109.0,DEBUG, Attempt to correct TS errors with IO classes by clearing static data fields at the end of the method.,Implementation,Implementation,True,Implementation,debugging,Team P2,mixed,1,1,[debugging]
56762,n.xsmtooge,M,csc216-T-P2-16,2020-10-29 02:45:04,[Test] Changed logic in getNextOrder in OrderManager,5.0,0.0,3.0,0.0,3,52.0,TEST, Changed logic in getNextOrder in OrderManager,Testing,Implementation,False,ImplementationTesting,test,Team P2,mixed,1,1,[test]
56763,n.xsmtooge,M,csc216-T-P2-16,2020-10-29 02:41:49,[Debug] Fixed getNextOrder not being used in tests; and fixed dataReader + orderManager.,5.0,0.0,4.0,0.0,3,88.0,DEBUG, Fixed getNextOrder not being used in tests; and fixed dataReader + orderManager.,Implementation,ImplementationTesting,True,ImplementationTesting,debugging,Team P2,mixed,1,1,[debugging]
56760,n.xsmtooge,M,csc216-T-P2-16,2020-10-29 03:00:53,[Debug] Attempt to move ALL data clearing to the very beginning of the method. This will guarantee the class is reset at every run regardless of errors.,5.0,0.0,3.0,0.0,3,152.0,DEBUG, Attempt to move ALL data clearing to the very beginning of the method. This will guarantee the class is reset at every run regardless of errors.,Implementation,Misc,False,Implementation,debugging,Team P2,mixed,1,1,[debugging]
56764,n.xsmtooge,M,csc216-T-P2-16,2020-10-29 02:30:27,[Test][Debug] Added check for open orders when deleting menu items.,5.0,0.0,6.0,0.0,3,67.0,TEST, Added check for open orders when deleting menu items.,Testing,Misc,False,ImplementationTesting,test,Team P2,mixed,1,1,[test]
56783,n.xsmtooge,M,csc216-T-P2-16,2020-10-28 00:32:57,[Test] Added HLOJDataWriter JUnit test and associated expected file.,6.0,0.0,22.0,0.0,2,68.0,TEST, Added HLOJDataWriter JUnit test and associated expected file.,Testing,Testing,True,Testing,test,Team P2,mixed,1,1,[test]
56765,n.xsmtooge,M,csc216-T-P2-16,2020-10-29 02:19:18,[Debug] Changed the way lastOrderNumber was maintained in OrderManager.,5.0,0.0,8.0,0.0,3,71.0,DEBUG, Changed the way lastOrderNumber was maintained in OrderManager.,Implementation,Implementation,True,Implementation,debugging,Team P2,mixed,1,1,[debugging]
56767,n.xsmtooge,M,csc216-T-P2-16,2020-10-29 02:04:17,[Test] Attempt again to fix Assertion errors in OrderManager TS test.,5.0,0.0,9.0,0.0,3,69.0,TEST, Attempt again to fix Assertion errors in OrderManager TS test.,Testing,ImplementationTesting,True,ImplementationTesting,test,Team P2,mixed,1,1,[test]
56768,n.xsmtooge,M,csc216-T-P2-16,2020-10-29 02:02:03,[Test] Attempt to fix TS test cases on OrderManager.,5.0,0.0,9.0,0.0,3,52.0,TEST, Attempt to fix TS test cases on OrderManager.,Testing,ImplementationTesting,True,ImplementationTesting,test,Team P2,mixed,1,1,[test]
56770,n.xsmtooge,M,csc216-T-P2-16,2020-10-29 01:41:46,[Debug] Attempt to fix TS errors.,5.0,0.0,9.0,0.0,3,33.0,DEBUG, Attempt to fix TS errors.,Implementation,Implementation,True,Implementation,debugging,Team P2,mixed,1,1,[debugging]
56771,n.xsmtooge,M,csc216-T-P2-16,2020-10-29 01:26:53,[Debug] Attempt to fix TS failures.,5.0,0.0,10.0,0.0,3,35.0,DEBUG, Attempt to fix TS failures.,Implementation,Implementation,True,Implementation,debugging,Team P2,mixed,1,1,[debugging]
56772,n.xsmtooge,M,csc216-T-P2-16,2020-10-29 01:15:38,[Test] Fixing some TS failures,5.0,0.0,14.0,0.0,3,30.0,TEST, Fixing some TS failures,Testing,Implementation,False,ImplementationTesting,test,Team P2,mixed,1,1,[test]
56773,n.xsmtooge,M,csc216-T-P2-16,2020-10-29 01:05:43,[Static Analysis] Cleared PMD notifications.,5.0,0.0,16.0,0.0,3,44.0,Untagged,[Static Analysis] Cleared PMD notifications.,Untagged,Styling,Untagged,Styling,untagged,Team P2,mixed,1,1,[debugging]
56766,n.xsmtooge,M,csc216-T-P2-16,2020-10-29 02:07:14,[Test] fixed local test cases that failed with the last push.,5.0,0.0,9.0,0.0,3,61.0,TEST, fixed local test cases that failed with the last push.,Testing,ImplementationTesting,True,ImplementationTesting,test,Team P2,mixed,1,1,[test]
56788,n.xsmtooge,M,csc216-T-P2-16,2020-10-24 01:31:13,[Implement][Test] Implemented Customer and modified MenuItemTest.,7.0,0.0,23.0,0.0,5,65.0,IMPLEMENT, Implemented Customer and modified MenuItemTest.,Implementation,ImplementationTesting,True,ImplementationTesting,implementation,Team P2,mixed,1,1,[implementation]
49458,_tyurfmxoh,F,csc216-T-P2-16,2020-10-26 00:31:34,[Implementing] whitespace added to customer fields in test,7.0,0.0,21.0,0.0,0,58.0,IMPLEMENTING, whitespace added to customer fields in test,Implementation,ImplementationTesting,True,ImplementationTesting,implementation,Team P2,mixed,1,1,[implementation]
56790,n.xsmtooge,M,csc216-T-P2-16,2020-10-24 00:41:16,[Test] Tested SortedList implementation.,7.0,0.0,23.0,0.0,5,40.0,TEST, Tested SortedList implementation.,Testing,ImplementationTesting,True,ImplementationTesting,test,Team P2,mixed,1,1,[implementation]
56748,n.xsmtooge,M,csc216-T-P2-16,2020-10-29 03:47:07,[Debug] Added ability to change quantity for removeMenuItem instead of outright removing; which may be why the test case is failing.,5.0,0.0,1.0,0.0,3,132.0,DEBUG, Added ability to change quantity for removeMenuItem instead of outright removing; which may be why the test case is failing.,Implementation,Testing,False,ImplementationTesting,debugging,Team P2,mixed,1,1,[debugging]
56747,n.xsmtooge,M,csc216-T-P2-16,2020-10-29 03:48:45,[Debug] forgot to return in the case where quantity is reduced; trying again.,5.0,0.0,0.0,0.0,3,77.0,DEBUG, forgot to return in the case where quantity is reduced; trying again.,Implementation,Misc,False,Implementation,debugging,Team P2,mixed,1,1,[debugging]
56746,n.xsmtooge,M,csc216-T-P2-16,2020-11-05 17:30:18,[Doc] Updated and generated Javadoc.,0.0,123.0,5.0,0.0,3,36.0,DOC, Updated and generated Javadoc.,Misc,Documentation,False,Documentation,documentation,Team P2,mixed,1,1,[documentation]
56779,n.xsmtooge,M,csc216-T-P2-16,2020-10-28 23:58:07,[Test] Fixed CustomerManager,5.0,0.0,22.0,0.0,2,28.0,TEST, Fixed CustomerManager,Testing,Implementation,False,ImplementationTesting,test,Team P2,mixed,1,1,[test]
56778,n.xsmtooge,M,csc216-T-P2-16,2020-10-29 00:34:49,[Test] Fixed IO class and Order,5.0,0.0,22.0,0.0,3,31.0,TEST, Fixed IO class and Order,Testing,Implementation,False,ImplementationTesting,test,Team P2,mixed,1,1,[test]
49446,_tyurfmxoh,F,csc216-T-P2-16,2020-11-05 00:50:41,[Testing] BBTP and corresponding file added,0.0,0.0,0.0,0.0,3,43.0,TESTING, BBTP and corresponding file added,Testing,Testing,True,Testing,test,Team P2,mixed,1,1,[test]
49447,_tyurfmxoh,F,csc216-T-P2-16,2020-11-04 23:30:04,[Testing] 3 provided test files added,2.0,0.0,0.0,0.0,2,37.0,TESTING, 3 provided test files added,Testing,Testing,True,Testing,test,Team P2,mixed,1,1,[test]
49448,_tyurfmxoh,F,csc216-T-P2-16,2020-10-28 22:27:48,[Implementing] OrderManager started. Several tests failing.,6.0,0.0,21.0,0.0,2,59.0,IMPLEMENTING, OrderManager started. Several tests failing.,Implementation,ImplementationTesting,True,ImplementationTesting,implementation,Team P2,mixed,1,1,[implementation]
49449,_tyurfmxoh,F,csc216-T-P2-16,2020-10-28 21:55:21,[Implementing]OrderManager test completed,6.0,0.0,21.0,0.0,2,41.0,IMPLEMENTING,OrderManager test completed,Implementation,ImplementationTesting,True,ImplementationTesting,implementation,Team P2,mixed,1,1,[test]
49450,_tyurfmxoh,F,csc216-T-P2-16,2020-10-28 21:54:52,[Implementing] CustomerManager remove failing till OrderManagers done,6.0,0.0,21.0,0.0,2,69.0,IMPLEMENTING, CustomerManager remove failing till OrderManagers done,Implementation,Implementation,True,Implementation,implementation,Team P2,mixed,1,1,[implementation]
49451,_tyurfmxoh,F,csc216-T-P2-16,2020-10-28 21:53:51,[Implementing]MenuManager remove() commented out to pass.Update later.,6.0,0.0,21.0,0.0,2,70.0,IMPLEMENTING,MenuManager remove() commented out to pass.Update later.,Implementation,Implementation,True,Implementation,implementation,Team P2,mixed,1,1,[implementation]
49452,_tyurfmxoh,F,csc216-T-P2-16,2020-10-28 15:55:06,[Implementing] MenuManager ; test partly implemented.Remove failing,6.0,0.0,21.0,0.0,2,67.0,IMPLEMENTING, MenuManager ; test partly implemented.Remove failing,Implementation,ImplementationTesting,True,ImplementationTesting,implementation,Team P2,mixed,1,1,[implementation]
49453,_tyurfmxoh,F,csc216-T-P2-16,2020-10-28 14:45:59,[Implementing] MenuManager test implemented,6.0,0.0,21.0,0.0,2,43.0,IMPLEMENTING, MenuManager test implemented,Implementation,ImplementationTesting,True,ImplementationTesting,implementation,Team P2,mixed,1,1,[implementation]
49454,_tyurfmxoh,F,csc216-T-P2-16,2020-10-28 13:49:30,[Implementing] CustomerManager; test partly implemented.Remove failing,6.0,0.0,21.0,0.0,2,70.0,IMPLEMENTING, CustomerManager; test partly implemented.Remove failing,Implementation,ImplementationTesting,True,ImplementationTesting,implementation,Team P2,mixed,1,1,[implementation]
49455,_tyurfmxoh,F,csc216-T-P2-16,2020-10-26 23:55:27,[Implementing] CustomerManager test completed,7.0,0.0,21.0,0.0,0,45.0,IMPLEMENTING, CustomerManager test completed,Implementation,ImplementationTesting,True,ImplementationTesting,implementation,Team P2,mixed,1,1,[implementation]
49456,_tyurfmxoh,F,csc216-T-P2-16,2020-10-26 02:10:51,[Implementing] Order and tests implemented; all tests passing,7.0,0.0,21.0,0.0,0,61.0,IMPLEMENTING, Order and tests implemented; all tests passing,Implementation,ImplementationTesting,True,ImplementationTesting,implementation,Team P2,mixed,1,1,[implementation]
49467,_tyurfmxoh,F,csc216-T-P2-16,2020-10-19 20:16:25,[Setup]Project2 generated,41.0,0.0,2.0,0.0,0,25.0,SETUP,Project2 generated,Misc,Misc,True,Misc,skeleton,Team P2,mixed,1,1,[test]
49466,_tyurfmxoh,F,csc216-T-P2-16,2020-10-19 20:36:00,[Setup]View package created and provided classes  added,35.0,0.0,8.0,0.0,0,55.0,SETUP,View package created and provided classes  added,Misc,Misc,True,Misc,skeleton,Team P2,mixed,1,1,[skeleton]
49465,_tyurfmxoh,F,csc216-T-P2-16,2020-10-21 01:49:01,[Implementing]GUI classes added,35.0,0.0,2.0,0.0,2,31.0,IMPLEMENTING,GUI classes added,Implementation,Implementation,True,Implementation,implementation,Team P2,mixed,1,1,[implementation]
49464,_tyurfmxoh,F,csc216-T-P2-16,2020-10-21 19:53:10,[Skeleton] Javadoc for menuItem; Order; and OrderItem completed,28.0,0.0,6.0,0.0,2,63.0,SKELETON, Javadoc for menuItem; Order; and OrderItem completed,Misc,Documentation,False,Documentation,skeleton,Team P2,mixed,1,1,[skeleton]
49463,_tyurfmxoh,F,csc216-T-P2-16,2020-10-21 20:28:07,[Skeleton] Javadoc for CustomerManager completed ,28.0,0.0,6.0,0.0,2,49.0,SKELETON, Javadoc for CustomerManager completed ,Misc,DocumentationImplementation,False,DocumentationImplementation,skeleton,Team P2,mixed,1,1,[skeleton]
49462,_tyurfmxoh,F,csc216-T-P2-16,2020-10-21 22:04:27,[Skeleton] MenuManager and OrderManager skeleton created,24.0,0.0,10.0,0.0,2,56.0,SKELETON, MenuManager and OrderManager skeleton created,Misc,Implementation,False,Implementation,skeleton,Team P2,mixed,1,1,[skeleton]
49461,_tyurfmxoh,F,csc216-T-P2-16,2020-10-23 19:23:51,[Implementing] CustomerTest written,7.0,0.0,23.0,0.0,4,35.0,IMPLEMENTING, CustomerTest written,Implementation,Testing,False,ImplementationTesting,implementation,Team P2,mixed,1,1,[implementation]
49460,_tyurfmxoh,F,csc216-T-P2-16,2020-10-25 23:56:54,[Implementing] Customer and tests updated so passing,7.0,0.0,21.0,0.0,6,52.0,IMPLEMENTING, Customer and tests updated so passing,Implementation,Testing,False,ImplementationTesting,implementation,Team P2,mixed,1,1,[implementation]
49459,_tyurfmxoh,F,csc216-T-P2-16,2020-10-26 00:30:44,[Implementing]MenuItem implemented and passing test,7.0,0.0,21.0,0.0,0,51.0,IMPLEMENTING,MenuItem implemented and passing test,Implementation,ImplementationTesting,True,ImplementationTesting,implementation,Team P2,mixed,1,1,[implementation]
56749,n.xsmtooge,M,csc216-T-P2-16,2020-10-29 03:44:02,[Debug] Added additional debug info,5.0,0.0,1.0,0.0,3,35.0,DEBUG, Added additional debug info,Implementation,Implementation,True,Implementation,debugging,Team P2,mixed,1,1,[debugging]
56789,n.xsmtooge,M,csc216-T-P2-16,2020-10-24 01:08:12,[Test] Added MenuItemTest,7.0,0.0,23.0,0.0,5,25.0,TEST, Added MenuItemTest,Testing,Testing,True,Testing,test,Team P2,mixed,1,1,[test]
56750,n.xsmtooge,M,csc216-T-P2-16,2020-10-29 03:41:07,[Debug] added additional info to debug message.,5.0,0.0,1.0,0.0,3,47.0,DEBUG, added additional info to debug message.,Implementation,Implementation,True,Implementation,debugging,Team P2,mixed,1,1,[debugging]
56752,n.xsmtooge,M,csc216-T-P2-16,2020-10-29 03:35:32,[Debug] Removed IAE due to regression.,5.0,0.0,1.0,0.0,3,38.0,DEBUG, Removed IAE due to regression.,Implementation,Misc,False,Implementation,debugging,Team P2,mixed,1,1,[debugging]
56791,n.xsmtooge,M,csc216-T-P2-16,2020-10-24 00:22:11,[Implement] Implemented SortedList,7.0,0.0,23.0,0.0,5,34.0,IMPLEMENT, Implemented SortedList,Implementation,Implementation,True,Implementation,implementation,Team P2,mixed,1,1,[implementation]
56792,n.xsmtooge,M,csc216-T-P2-16,2020-10-22 02:40:10,[Debug] Added throws declaration to CustomerManager addCustomer,7.0,0.0,23.0,0.0,3,63.0,DEBUG, Added throws declaration to CustomerManager addCustomer,Implementation,Implementation,True,Implementation,debugging,Team P2,mixed,1,1,[debugging]
56793,n.xsmtooge,M,csc216-T-P2-16,2020-10-22 02:38:03,[Debug] Removed throws declaration on OrderItem constructor.,7.0,0.0,23.0,0.0,3,60.0,DEBUG, Removed throws declaration on OrderItem constructor.,Implementation,Implementation,True,Implementation,debugging,Team P2,mixed,1,1,[debugging]
56794,n.xsmtooge,M,csc216-T-P2-16,2020-10-22 02:33:46,[Debug] Fixed compilation errors.,7.0,0.0,23.0,0.0,3,33.0,DEBUG, Fixed compilation errors.,Implementation,Implementation,True,Implementation,debugging,Team P2,mixed,1,1,[debugging]
56795,n.xsmtooge,M,csc216-T-P2-16,2020-10-22 02:25:42,[Skeleton] Added test skeletons for model classes.,7.0,0.0,23.0,0.0,3,50.0,SKELETON, Added test skeletons for model classes.,Misc,Testing,False,Testing,skeleton,Team P2,mixed,1,1,[skeleton]
56796,n.xsmtooge,M,csc216-T-P2-16,2020-10-22 02:19:22,[Skeleton] Added list test skeletons.,12.0,0.0,18.0,0.0,3,37.0,SKELETON, Added list test skeletons.,Misc,Testing,False,Testing,skeleton,Team P2,mixed,1,1,[skeleton]
56797,n.xsmtooge,M,csc216-T-P2-16,2020-10-22 02:15:48,[Skeleton] Added manager test skeletons.,14.0,0.0,16.0,0.0,3,40.0,SKELETON, Added manager test skeletons.,Misc,ImplementationTesting,False,ImplementationTesting,skeleton,Team P2,mixed,1,1,[skeleton]
56798,n.xsmtooge,M,csc216-T-P2-16,2020-10-22 02:07:07,[Skeleton] Added IO Test methods,17.0,0.0,13.0,0.0,3,32.0,SKELETON, Added IO Test methods,Misc,Testing,False,Testing,skeleton,Team P2,mixed,1,1,[skeleton]
56799,n.xsmtooge,M,csc216-T-P2-16,2020-10-22 02:00:18,[Skeleton] Added IO class skeletons.,19.0,0.0,11.0,0.0,3,36.0,SKELETON, Added IO class skeletons.,Misc,Misc,True,Misc,skeleton,Team P2,mixed,1,1,[skeleton]
56800,n.xsmtooge,M,csc216-T-P2-16,2020-10-22 01:52:25,[Skeleton] Added skeleton from UniqueList and corrected SortedList,21.0,0.0,9.0,0.0,3,66.0,SKELETON, Added skeleton from UniqueList and corrected SortedList,Misc,Misc,True,Misc,skeleton,Team P2,mixed,1,1,[skeleton]
56801,n.xsmtooge,M,csc216-T-P2-16,2020-10-22 01:37:41,[Implement][Doc] Fixed author tags and accidental HTML usage in javadoc. Added SortedList (and ListNode) skeleton.,22.0,0.0,8.0,0.0,3,114.0,IMPLEMENT, Fixed author tags and accidental HTML usage in javadoc. Added SortedList (and ListNode) skeleton.,Implementation,DocumentationImplementation,True,DocumentationImplementation,implementation,Team P2,mixed,1,1,[documentation]
56802,n.xsmtooge,M,csc216-T-P2-16,2020-10-21 03:12:40,[Skeleton] Added list import to CustomerManager and Order in preparation for creation of list skeleton.,28.0,0.0,6.0,0.0,2,103.0,SKELETON, Added list import to CustomerManager and Order in preparation for creation of list skeleton.,Misc,Implementation,False,Implementation,skeleton,Team P2,mixed,1,1,[skeleton]
56803,n.xsmtooge,M,csc216-T-P2-16,2020-10-21 03:06:28,[Skeleton][Implementation] Added MenuItem skeleton and implemented toString,28.0,0.0,6.0,0.0,2,75.0,SKELETON, Added MenuItem skeleton and implemented toString,Misc,Implementation,False,Implementation,skeleton,Team P2,mixed,1,1,[skeleton]
56751,n.xsmtooge,M,csc216-T-P2-16,2020-10-29 03:39:37,[Debug] Added debug messages to debug TS failure.,5.0,0.0,1.0,0.0,3,49.0,DEBUG, Added debug messages to debug TS failure.,Implementation,Implementation,True,Implementation,debugging,Team P2,mixed,1,1,[debugging]
49457,_tyurfmxoh,F,csc216-T-P2-16,2020-10-26 01:36:24,[Implementing] OrderItem and test implemented; passing all tests,7.0,0.0,21.0,0.0,0,64.0,IMPLEMENTING, OrderItem and test implemented; passing all tests,Implementation,ImplementationTesting,True,ImplementationTesting,implementation,Team P2,mixed,1,1,[implementation]
56805,n.xsmtooge,M,csc216-T-P2-16,2020-10-21 02:46:12,[Skeleton] Added Order skeleton.,30.0,0.0,4.0,0.0,2,32.0,SKELETON, Added Order skeleton.,Misc,Misc,True,Misc,skeleton,Team P2,mixed,1,1,[skeleton]
56806,n.xsmtooge,M,csc216-T-P2-16,2020-10-21 02:33:31,[Skeleton] Customer skeleton created.,31.0,0.0,3.0,0.0,2,37.0,SKELETON, Customer skeleton created.,Misc,Misc,True,Misc,skeleton,Team P2,mixed,1,1,[skeleton]
56807,n.xsmtooge,M,csc216-T-P2-16,2020-10-21 02:21:17,[Skeleton] Added CustomerManager and ModelException skeleton.,32.0,0.0,2.0,0.0,2,61.0,SKELETON, Added CustomerManager and ModelException skeleton.,Misc,Implementation,False,Implementation,skeleton,Team P2,mixed,1,1,[skeleton]
56755,n.xsmtooge,M,csc216-T-P2-16,2020-10-29 03:21:38,[Debug] Attempt to fix errors in TS dataReader test cases.,5.0,0.0,2.0,0.0,3,58.0,DEBUG, Attempt to fix errors in TS dataReader test cases.,Implementation,ImplementationTesting,True,ImplementationTesting,debugging,Team P2,mixed,1,1,[debugging]
56754,n.xsmtooge,M,csc216-T-P2-16,2020-10-29 03:28:16,[Debug] Added data clearing to the beginning of DataWriter to fix test errors.,5.0,0.0,1.0,0.0,3,78.0,DEBUG, Added data clearing to the beginning of DataWriter to fix test errors.,Implementation,ImplementationTesting,True,ImplementationTesting,debugging,Team P2,mixed,1,1,[debugging]
56753,n.xsmtooge,M,csc216-T-P2-16,2020-10-29 03:31:49,[Debug] Attempt to fix TS error in OrderTest.,5.0,0.0,1.0,0.0,3,45.0,DEBUG, Attempt to fix TS error in OrderTest.,Implementation,ImplementationTesting,True,ImplementationTesting,debugging,Team P2,mixed,1,1,[debugging]
56804,n.xsmtooge,M,csc216-T-P2-16,2020-10-21 02:52:33,[Skeleton] Added OrderItem skeleton.,29.0,0.0,5.0,0.0,2,36.0,SKELETON, Added OrderItem skeleton.,Misc,Misc,True,Misc,skeleton,Team P2,mixed,1,1,[skeleton]
41571,s_97sjmh3l,F,csc216-T-P2-21,2020-11-03 22:00:58,unique list exception change (validindex,156.0,0.0,17.0,0.0,1,40.0,Untagged,unique list exception change (validindex,Untagged,Misc,Untagged,Misc,untagged,Team P2,mixed,1,1,[debugging]
41562,s_97sjmh3l,F,csc216-T-P2-21,2020-11-04 21:15:59,after ta,156.0,0.0,17.0,0.0,2,8.0,Untagged,after ta,Untagged,Misc,Untagged,Misc,untagged,Team P2,mixed,1,1,[implementation]
41570,s_97sjmh3l,F,csc216-T-P2-21,2020-11-03 22:11:22,unique list constructor,156.0,0.0,17.0,0.0,1,23.0,Untagged,unique list constructor,Untagged,Implementation,Untagged,Implementation,untagged,Team P2,mixed,1,1,[implementation]
41569,s_97sjmh3l,F,csc216-T-P2-21,2020-11-04 12:45:17,order manager,156.0,0.0,17.0,0.0,2,13.0,Untagged,order manager,Untagged,Implementation,Untagged,Implementation,untagged,Team P2,mixed,1,1,[implementation]
41568,s_97sjmh3l,F,csc216-T-P2-21,2020-11-04 13:26:51,expected 17 was 14,156.0,0.0,17.0,0.0,2,18.0,Untagged,expected 17 was 14,Untagged,Misc,Untagged,Misc,untagged,Team P2,mixed,1,1,[test]
41567,s_97sjmh3l,F,csc216-T-P2-21,2020-11-04 13:30:51,order manager failures,156.0,0.0,17.0,0.0,2,22.0,Untagged,order manager failures,Untagged,Implementation,Untagged,Implementation,untagged,Team P2,mixed,1,1,[implementation]
